parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
93406000,Glug,19296,Honey,6.667
93501000,Brandy,14037,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",100
93502000,Whiskey,14037,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",100
93502100,Scotch,14037,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",100
93503000,Gin,14037,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",100
93504000,Rum,14037,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",100
93504100,Rum cooler,14239,"Alcoholic beverage, malt beer, hard lemonade",100
93505000,Vodka,14037,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",100
93505100,Tequila,14037,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",100
94000100,"Water, tap",14411,"Beverages, water, tap, drinking",100
94100100,"Water, bottled, unsweetened",14555,"Water, bottled, generic",100
94100200,"Water, bottled, sweetened, with low calorie sweetener",14604,"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",100
94100300,"Water, bottled, flavored (Capri Sun Roarin' Waters)",14637,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",100
94210100,"Water, bottled, flavored (Propel Water)",14462,"Beverages, Propel Zero, fruit-flavored, non-carbonated",100
94210200,"Water, bottled, flavored (Glaceau Vitamin Water)",14605,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",100
94210300,"Water, bottled, flavored (SoBe Life Water)",14031,"Beverages, water, bottled, yumberry, pomegranate with anti-oxidants, zero calories",100
94220215,"Water, bottled, flavored, sugar free (Glaceau Vitamin Water)",14093,"Beverages, The COCA-COLA company, Glaceau Vitamin Water, Revive Fruit Punch, fortified",100
94220310,"Water, bottled, flavored, sugar free (SoBe)",14599,"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",100
94300100,"Water, baby, bottled, unsweetened",3024,"Babyfood, water, bottled, GERBER, without added fluoride",100
95101000,"Nutritional drink or shake, ready-to-drink (Boost)",14163,"Beverages, chocolate drink, milk and soy based, ready to drink, fortified",100
95101010,"Nutritional drink or shake, ready-to-drink (Boost Plus)",14041,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",100
95102000,"Nutritional drink or shake, ready-to-drink (Carnation Instant Breakfast)",1111,"Milk, averaged fat, with added vitamin A and D",244
95102000,"Nutritional drink or shake, ready-to-drink (Carnation Instant Breakfast)",43205,"Beverage, instant breakfast powder, chocolate, not reconstituted",37
95103000,"Nutritional drink or shake, ready-to-drink (Ensure)",14062,"Beverages, ABBOTT, ENSURE, Nutritional Shake, Ready-to-Drink",100
95103010,"Nutritional drink or shake, ready-to-drink (Ensure Plus)",43528,"Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",100
95104000,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna)",1250,"Nutritional supplement for people with diabetes, liquid",100
95105000,"Nutritional drink or shake, ready-to-drink (Kellogg's Special K Protein)",14059,"Beverages, KELLOGG'S, SPECIAL K Protein Shake",100
95106000,"Nutritional drink or shake, ready-to-drink (Muscle Milk)",14036,"Beverages, CYTOSPORT, Muscle Milk, ready-to-drink",100
95106010,"Nutritional drink or shake, ready-to-drink, light (Muscle Milk)",1224,"Protein supplement, milk based, Muscle Milk Light, powder",50
95106010,"Nutritional drink or shake, ready-to-drink, light (Muscle Milk)",14411,"Beverages, water, tap, drinking",473.6
95110000,"Nutritional drink or shake, ready-to-drink (Slim Fast)",14045,"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan",100
95110010,"Nutritional drink or shake, ready-to-drink, sugar free (Slim Fast)",14045,"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan",100
95110020,"Nutritional drink or shake, high protein, ready-to-drink (Slim Fast)",14044,"Beverages, SLIMFAST, Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan",100
95120000,"Nutritional drink or shake, ready-to-drink, NFS",14062,"Beverages, ABBOTT, ENSURE, Nutritional Shake, Ready-to-Drink",100
95120010,"Nutritional drink or shake, high protein, ready-to-drink, NFS",14044,"Beverages, SLIMFAST, Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan",100
95120020,"Nutritional drink or shake, high protein, light, ready-to-drink, NFS",14041,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",100
95120050,"Nutritional drink or shake, liquid, soy-based",14041,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",100
95201000,Nutritional powder mix (Carnation Instant Breakfast),43205,"Beverage, instant breakfast powder, chocolate, not reconstituted",100
95201010,"Nutritional powder mix, sugar free (Carnation Instant Breakfast)",43260,"Beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted",100
95201200,Nutritional powder mix (EAS Whey Protein Powder),14033,"Beverages, ABBOTT, EAS whey protein powder",100
95201300,Nutritional powder mix (EAS Soy Protein Powder),14035,"Beverages, ABBOTT, EAS soy protein powder",100
95201500,"Nutritional powder mix, high protein (Herbalife)",14654,"Beverages, nutritional shake mix, high protein, powder",100
95201600,Nutritional powder mix (Isopure),14058,"Beverages, Whey protein powder isolate",100
95201700,Nutritional powder mix (Kellogg's Special K20 Protein Water),14068,"Beverages, KELLOGG'S SPECIAL K20 protein powder",100
95202000,Nutritional powder mix (Muscle Milk),1223,"Protein supplement, milk based, Muscle Milk, powder",100
95202010,"Nutritional powder mix, light (Muscle Milk)",1224,"Protein supplement, milk based, Muscle Milk Light, powder",100
95210000,Nutritional powder mix (Slim Fast),14047,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",100
95210010,"Nutritional powder mix, sugar free (Slim Fast)",14047,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",100
95210020,"Nutritional powder mix, high protein (Slim Fast)",14055,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",100
95220000,"Nutritional powder mix, NFS",43205,"Beverage, instant breakfast powder, chocolate, not reconstituted",100
95220010,"Nutritional powder mix, high protein, NFS",14654,"Beverages, nutritional shake mix, high protein, powder",100
95230000,"Nutritional powder mix, whey based, NFS",14066,"Beverages, Protein powder whey based",100
95230010,"Nutritional powder mix, protein, soy based, NFS",14067,"Beverages, Protein powder soy based",100
95230020,"Nutritional powder mix, protein, light, NFS",1224,"Protein supplement, milk based, Muscle Milk Light, powder",100
95230030,"Nutritional powder mix, protein, NFS",14066,"Beverages, Protein powder whey based",100
95310200,Energy drink (Full Throttle),14626,"Beverages, Energy drink, FULL THROTTLE",100
95310400,Energy drink (Monster),14627,"Beverages, Energy Drink, Monster, fortified with vitamins C, B2, B3, B6, B12",100
95310500,Energy drink (Mountain Dew AMP),14625,"Beverages, Energy drink, AMP",100
95310550,Energy drink (No Fear),14060,"Beverages, Energy Drink with carbonated water and high fructose corn syrup",100
95310555,Energy drink (No Fear Motherload),14060,"Beverages, Energy Drink with carbonated water and high fructose corn syrup",100
95310560,Energy drink (NOS),14030,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12",100
95310600,Energy drink (Red Bull),14154,"Beverages, Energy drink, RED BULL",100
95310700,Energy drink (Rockstar),14629,"Beverages, Energy drink, ROCKSTAR",100
95310750,Energy drink (SoBe Energize Energy Juice Drink),14021,"Beverages,  Energy drink, Citrus",100
95310800,Energy drink (Vault),14640,"Beverages, Energy drink, VAULT, citrus flavor",100
95311000,Energy Drink,14154,"Beverages, Energy drink, RED BULL",100
95312400,"Energy drink, low calorie (Monster)",14022,"Beverages, MONSTER energy drink, low carb",100
95312410,"Energy drink, sugar free (Monster)",14022,"Beverages, MONSTER energy drink, low carb",100
95312500,"Energy drink, sugar free (Mountain Dew AMP)",14628,"Beverages, Energy drink, AMP, sugar free",100
95312550,"Energy drink, sugar free (No Fear)",14061,"Beverages, Energy Drink, sugar free",100
95312555,"Energy drink, sugar-free (NOS)",14026,"Beverages, THE COCA-COLA COMPANY, NOS Zero, energy drink, sugar-free with guarana, fortified with vitamins B6 and B12",100
95312560,Energy drink (Ocean Spray Cran-Energy Juice Drink),14038,"Beverages, OCEAN SPRAY, Cran-Energy, Cranberry Energy Juice Drink",100
95312600,"Energy drink, sugar-free (Red Bull)",14156,"Beverages, Energy drink, RED BULL, sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12",100
95312700,"Energy drink, sugar free (Rockstar)",14630,"Beverages, Energy drink, ROCKSTAR, sugar free",100
95312800,"Energy drink, sugar free (Vault)",14641,"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor",100
95312900,Energy drink (XS),14156,"Beverages, Energy drink, RED BULL, sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12",100
95312905,Energy drink (XS Gold Plus),14156,"Beverages, Energy drink, RED BULL, sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12",100
95313200,"Energy drink, sugar free",14156,"Beverages, Energy drink, RED BULL, sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12",50
95313200,"Energy drink, sugar free",14630,"Beverages, Energy drink, ROCKSTAR, sugar free",50
95320200,Sports drink (Gatorade G),14460,"Beverages, PEPSICO QUAKER, Gatorade, G performance O 2, ready-to-drink.",100
95320500,Sports drink (Powerade),14461,"Beverages, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink",100
95321000,"Sports drink, NFS",14460,"Beverages, PEPSICO QUAKER, Gatorade, G performance O 2, ready-to-drink.",100
95322200,"Sports drink, low calorie (Gatorade G2)",14644,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie",100
95322500,"Sports drink, low calorie (Powerade Zero)",14167,"Beverages, POWERADE, Zero, Mixed Berry",100
95323000,"Sports drink, low calorie",14644,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie",100
95330100,"Fluid replacement, electrolyte solution",43075,"Fluid replacement, electrolyte solution (include PEDIALYTE)",100
95330500,"Fluid replacement, 5% glucose in water",14411,"Beverages, water, tap, drinking",95
95330500,"Fluid replacement, 5% glucose in water",43075,"Fluid replacement, electrolyte solution (include PEDIALYTE)",5
95342000,"Fruit juice, acai blend",14056,"Beverages, Acai berry drink, fortified",100
99991400,Cheese as ingredient in sandwiches,1009,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",25
99991400,Cheese as ingredient in sandwiches,1029,"Cheese, mozzarella, low moisture, part-skim",4
99991400,Cheese as ingredient in sandwiches,1035,"Cheese, provolone",5
99991400,Cheese as ingredient in sandwiches,1040,"Cheese, swiss",10
99991400,Cheese as ingredient in sandwiches,1215,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",3
99991400,Cheese as ingredient in sandwiches,1252,"Cheese product, pasteurized process, American, vitamin D fortified",20
99991400,Cheese as ingredient in sandwiches,1253,"Cheese, pasteurized process, American, without added vitamin D",30
99991400,Cheese as ingredient in sandwiches,1260,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",3
99992230,Breakfast meat as ingredient in omelet,7064,"Pork sausage, link/patty, cooked, pan-fried",25
99992230,Breakfast meat as ingredient in omelet,7919,"Sausage, turkey, breakfast links, mild, raw",10
99992230,Breakfast meat as ingredient in omelet,10862,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",15
99992230,Breakfast meat as ingredient in omelet,10879,"Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",40
99992230,Breakfast meat as ingredient in omelet,100173,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",10
99992610,"Fish fillet, fried as ingredient in sandwiches",1123,"Egg, whole, raw, fresh",1.045296167
99992610,"Fish fillet, fried as ingredient in sandwiches",2047,"Salt, table, iodized",0.3
99992610,"Fish fillet, fried as ingredient in sandwiches",4698,"Oil, industrial, canola, high oleic",2.25
99992610,"Fish fillet, fried as ingredient in sandwiches",4699,"Oil, industrial, soy, low linolenic",2.25
99992610,"Fish fillet, fried as ingredient in sandwiches",4700,"Oil, industrial, soy, ultra low linolenic",2.25
99992610,"Fish fillet, fried as ingredient in sandwiches",4701,"Oil, industrial, soy, fully hydrogenated",2.25
99992610,"Fish fillet, fried as ingredient in sandwiches",14411,"Beverages, water, tap, drinking",8.362369338
99992610,"Fish fillet, fried as ingredient in sandwiches",15033,"Fish, haddock, raw",100
99992610,"Fish fillet, fried as ingredient in sandwiches",18079,"Bread, crumbs, dry, grated, plain",1.742160279
99992610,"Fish fillet, fried as ingredient in sandwiches",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641115
99992610,"Fish fillet, fried as ingredient in sandwiches",20081,"Wheat flour, white, all-purpose, enriched, bleached",8.710801394
99995000,Breading or batter as ingredient in food,1123,"Egg, whole, raw, fresh",15
99995000,Breading or batter as ingredient in food,2047,"Salt, table, iodized",1
99995000,Breading or batter as ingredient in food,14411,"Beverages, water, tap, drinking",120
99995000,Breading or batter as ingredient in food,18079,"Bread, crumbs, dry, grated, plain",25
99995000,Breading or batter as ingredient in food,18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",1
99995000,Breading or batter as ingredient in food,20081,"Wheat flour, white, all-purpose, enriched, bleached",125
99995130,Wheat bread as ingredient in sandwiches,18060,"Bread, rye",5
99995130,Wheat bread as ingredient in sandwiches,18064,"Bread, wheat",45
99995130,Wheat bread as ingredient in sandwiches,18075,"Bread, whole-wheat, commercially prepared",35
99995130,Wheat bread as ingredient in sandwiches,18967,"Bread, white wheat",5
99995130,Wheat bread as ingredient in sandwiches,28397,"Bread, multi-grain (includes whole-grain)",10
99995135,Wheat bun as ingredient in sandwiches,18351,"Rolls, hamburger or hotdog, mixed-grain",5
99995135,Wheat bun as ingredient in sandwiches,28312,"Rolls, hamburger or hot dog, wheat/cracked wheat",55
99995135,Wheat bun as ingredient in sandwiches,28313,"Rolls, hamburger or hot dog, whole wheat",35
99995135,Wheat bun as ingredient in sandwiches,28321,"Rolls, hamburger, whole grain white, calcium-fortified",5
99997210,"Spinach, cooked, as ingredient",11457,"Spinach, raw",100
99997220,"Broccoli, cooked, as ingredient",11090,"Broccoli, raw",100
99997310,"Carrots, cooked, as ingredient",11124,"Carrots, raw",100
99997410,"Tomatoes, cooked, as ingredient",11529,"Tomatoes, red, ripe, raw, year round average",100
99997510,"Onions, cooked, as ingredient",11282,"Onions, raw",100
99997515,"Mushrooms, cooked, as ingredient",11260,"Mushrooms, white, raw",100
99997520,"Green pepper, cooked, as ingredient",11333,"Peppers, sweet, green, raw",100
99997525,"Red pepper, cooked, as ingredient",11821,"Peppers, sweet, red, raw",100
99997530,"Cabbage, cooked, as ingredient",11109,"Cabbage, raw",100
99997535,"Cauliflower, cooked, as ingredient",11135,"Cauliflower, raw",100
99997540,"Eggplant, cooked, as ingredient",11209,"Eggplant, raw",100
99997545,"Green beans, cooked, as ingredient",11052,"Beans, snap, green, raw",100
99997550,"Summer squash, cooked, as ingredient",11467,"Squash, summer, crookneck and straightneck, raw",50
